Time,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy
0.273000,-5.958596,-2.808970,550.134741,-25.108300,-8.050509,-0.440983,0.014634,-0.045640
0.274000,-5.782133,-2.808950,550.307955,-25.141525,-8.065010,-0.440997,0.014655,-0.045686
0.275000,-5.782133,-2.808950,550.307955,-25.141525,-8.065010,-0.440997,0.014655,-0.045686
0.276000,-5.782781,-2.808395,550.308890,-25.141490,-8.157143,-0.441235,0.014823,-0.045686
0.277000,-5.782507,-2.630830,550.308369,-25.149888,-8.156929,-0.441344,0.014822,-0.045701
0.278000,-5.782648,-2.718503,549.963367,-25.146034,-8.156893,-0.429427,0.014832,-0.045723
0.279000,-5.694830,-2.808713,550.139358,-25.109076,-8.176117,-0.424482,0.014862,-0.045641
0.280000,-5.517519,-2.719297,550.139283,-25.113829,-8.167335,-0.412537,0.014846,-0.045650
0.281000,-5.517491,-2.718795,549.795888,-25.113979,-8.213492,-0.412730,0.014939,-0.045679
0.282000,-5.429231,-2.631279,549.798813,-25.118373,-8.209477,-0.407903,0.014932,-0.045686
0.283000,-5.429463,-2.719299,550.313635,-25.146799,-8.232228,-0.395845,0.014959,-0.045695
0.284000,-5.341095,-2.630820,549.970085,-25.151303,-8.228110,-0.424759,0.014961,-0.045732
0.285000,-5.252701,-2.719212,549.971045,-25.147499,-8.223859,-0.395902,0.014953,-0.045725
0.286000,-5.253144,-2.631139,549.800553,-25.118888,-8.247084,-0.408006,0.015000,-0.045687
0.287000,-5.253077,-2.719093,549.799570,-25.114789,-8.246966,-0.395991,0.015000,-0.045680
0.288000,-5.165493,-2.631525,550.146826,-25.118999,-8.288927,-0.391209,0.015067,-0.045659
0.289000,-5.164985,-2.631739,549.975040,-25.086228,-8.265977,-0.391155,0.015030,-0.045613
0.290000,-5.165426,-2.719478,550.145843,-25.114900,-8.288810,-0.379194,0.015067,-0.045651
0.291000,-5.076757,-2.630306,550.146282,-25.119494,-8.284344,-0.350447,0.015058,-0.045660
0.292000,-5.077165,-2.631963,550.148768,-25.119294,-8.284794,-0.374367,0.015059,-0.045659
0.293000,-5.077509,-2.630067,549.803332,-25.054074,-8.330559,-0.350624,0.015152,-0.045569
0.294000,-5.077133,-2.630186,549.974807,-25.086784,-8.307451,-0.350535,0.015105,-0.045614
0.295000,-5.077640,-2.629972,550.146593,-25.119555,-8.330402,-0.350589,0.015142,-0.045660
0.296000,-5.077368,-2.629494,550.317934,-25.217895,-8.353296,-0.350659,0.015179,-0.045824
0.297000,-4.988909,-2.630027,549.976616,-25.152709,-8.349319,-0.333852,0.015181,-0.045734
0.298000,-4.989313,-2.630410,550.148536,-25.119850,-8.326269,-0.333747,0.015135,-0.045660
0.299000,-4.989820,-2.630195,550.320322,-25.152620,-8.349220,-0.333801,0.015172,-0.045705
0.300000,-4.989820,-2.630195,550.320322,-25.152620,-8.349220,-0.333801,0.015172,-0.045705
0.301000,-4.989417,-2.629812,550.148402,-25.185480,-8.372270,-0.333905,0.015218,-0.045779
0.302000,-4.989924,-2.629598,550.320188,-25.218251,-8.395221,-0.333959,0.015255,-0.045825
0.303000,-4.990434,-2.719370,550.494235,-25.180997,-8.418579,-0.345856,0.015293,-0.045743
0.304000,-4.901431,-2.719862,550.151848,-25.181476,-8.368469,-0.328969,0.015211,-0.045772
0.305000,-4.990293,-2.719711,550.665086,-25.213802,-8.349396,-0.345671,0.015162,-0.045788
0.306000,-4.902039,-2.807762,550.495195,-25.177193,-8.414328,-0.317000,0.015285,-0.045736
0.307000,-4.902104,-2.629821,550.493916,-25.251316,-8.414039,-0.317171,0.015285,-0.045870
0.308000,-4.813710,-2.718213,550.494876,-25.247512,-8.409788,-0.288314,0.015277,-0.045863
0.309000,-4.813333,-2.718333,550.666351,-25.280222,-8.386681,-0.288226,0.015230,-0.045908
0.310000,-4.991697,-2.807577,550.839281,-25.242575,-8.464547,-0.300304,0.015367,-0.045826
0.311000,-4.903054,-2.807333,550.838767,-25.242734,-8.460230,-0.317107,0.015359,-0.045826
0.312000,-4.991528,-2.807415,550.666737,-25.275530,-8.441521,-0.300313,0.015330,-0.045900
0.313000,-4.902886,-2.807171,550.666223,-25.275689,-8.437204,-0.317115,0.015322,-0.045900
0.314000,-4.991528,-2.807415,550.666737,-25.275530,-8.441521,-0.300313,0.015330,-0.045900
0.315000,-4.903134,-2.895807,550.667697,-25.271726,-8.437270,-0.271456,0.015322,-0.045893
0.316000,-4.815066,-2.807394,550.839952,-25.308755,-8.456021,-0.300327,0.015351,-0.045946
0.317000,-4.814662,-2.807012,550.668032,-25.341614,-8.479071,-0.300432,0.015398,-0.046020
0.318000,-4.814763,-2.895127,550.839593,-25.304561,-8.501979,-0.288408,0.015435,-0.045938
0.319000,-4.904151,-2.985365,551.013531,-25.267243,-8.483579,-0.283407,0.015396,-0.045856
0.320000,-4.903579,-2.984820,550.669067,-25.333057,-8.483603,-0.283520,0.015406,-0.046004
0.321000,-4.903579,-2.984820,550.669067,-25.333057,-8.483603,-0.283520,0.015406,-0.046004
0.322000,-4.903678,-2.982949,550.838366,-25.366028,-8.506104,-0.259654,0.015442,-0.046050
0.323000,-4.992347,-3.072121,550.837927,-25.361434,-8.510569,-0.288401,0.015450,-0.046042
0.324000,-4.904188,-3.072721,551.012414,-25.328774,-8.529462,-0.271551,0.015480,-0.045968
0.325000,-4.904054,-2.982829,550.666891,-25.333318,-8.529211,-0.259742,0.015489,-0.046005
0.326000,-4.904354,-2.982895,551.182696,-25.365844,-8.552081,-0.259699,0.015516,-0.046021
0.327000,-4.904667,-3.072004,550.840805,-25.361695,-8.598570,-0.271798,0.015610,-0.046042
0.328000,-4.904695,-3.072506,551.184200,-25.361545,-8.552413,-0.271604,0.015516,-0.046013
0.329000,-4.904600,-3.159958,550.839822,-25.357596,-8.598452,-0.259783,0.015610,-0.046034
0.330000,-4.905071,-3.072387,551.012725,-25.328835,-8.575520,-0.271693,0.015563,-0.045968
0.331000,-4.904667,-3.072004,550.840805,-25.361695,-8.598570,-0.271798,0.015610,-0.046042
0.332000,-4.993647,-3.160585,551.012256,-25.324577,-8.579719,-0.242876,0.015571,-0.045960
0.333000,-4.993243,-3.160202,550.840336,-25.357437,-8.602769,-0.242981,0.015618,-0.046034
0.334000,-4.993243,-3.160202,550.840336,-25.357437,-8.602769,-0.242981,0.015618,-0.046034
0.335000,-4.993347,-3.159605,550.840202,-25.423067,-8.648770,-0.243139,0.015701,-0.046153
0.336000,-4.992732,-3.158856,550.321940,-25.390405,-8.625716,-0.276826,0.015674,-0.046137
0.337000,-4.905281,-3.249192,550.840567,-25.419022,-8.598709,-0.271751,0.015610,-0.046146
0.338000,-4.993555,-3.159324,550.496183,-25.423312,-8.648851,-0.243236,0.015711,-0.046183
0.339000,-4.905013,-3.247195,550.667230,-25.386418,-8.667442,-0.248015,0.015740,-0.046101
0.340000,-4.993656,-3.247439,550.667744,-25.386258,-8.671759,-0.231213,0.015748,-0.046101
0.341000,-4.905015,-3.158482,550.495535,-25.489101,-8.690535,-0.260196,0.015787,-0.046302
0.342000,-4.993591,-3.246680,550.495066,-25.484843,-8.694734,-0.231380,0.015794,-0.046294
0.343000,-4.905132,-3.247214,550.153748,-25.419658,-8.690758,-0.214573,0.015797,-0.046205
0.344000,-4.904884,-3.158577,550.152274,-25.423621,-8.690691,-0.260232,0.015797,-0.046212
0.345000,-4.816113,-3.247089,550.324709,-25.452527,-8.663333,-0.231287,0.015742,-0.046250
0.346000,-4.816046,-3.335043,550.323726,-25.448428,-8.663215,-0.219272,0.015742,-0.046243
0.347000,-4.903970,-3.334222,550.149863,-25.480993,-8.690398,-0.236218,0.015796,-0.046316
0.348000,-4.904545,-3.246053,550.322632,-25.517862,-8.713467,-0.248287,0.015833,-0.046369
0.349000,-4.904413,-3.246149,549.979371,-25.452382,-8.713623,-0.248322,0.015844,-0.046279
0.350000,-4.904515,-3.334264,550.150932,-25.415328,-8.736531,-0.236299,0.015880,-0.046197
0.351000,-4.904713,-3.246215,550.495176,-25.484907,-8.736493,-0.248278,0.015870,-0.046295
0.352000,-4.993591,-3.246680,550.495066,-25.484843,-8.694734,-0.231380,0.015794,-0.046294
0.353000,-4.992680,-3.246512,550.151360,-25.484932,-8.694834,-0.231431,0.015804,-0.046323
0.354000,-4.904545,-3.246053,550.322632,-25.517862,-8.713467,-0.248287,0.015833,-0.046369
0.355000,-4.905195,-3.423498,550.151678,-25.476755,-8.736788,-0.248266,0.015881,-0.046309
0.356000,-4.905134,-3.424300,550.325610,-25.509600,-8.713865,-0.214533,0.015834,-0.046354
0.357000,-4.993496,-3.334132,550.150688,-25.480894,-8.740774,-0.219558,0.015888,-0.046316
0.358000,-4.993496,-3.334132,550.150688,-25.480894,-8.740774,-0.219558,0.015888,-0.046316
0.359000,-4.904854,-3.333888,550.150174,-25.481054,-8.736456,-0.236361,0.015880,-0.046317
0.360000,-4.993838,-3.423742,550.152192,-25.476595,-8.741106,-0.231464,0.015889,-0.046308
0.361000,-4.993838,-3.423742,550.152192,-25.476595,-8.741106,-0.231464,0.015889,-0.046308
0.362000,-4.993496,-3.334132,550.150688,-25.480894,-8.740774,-0.219558,0.015888,-0.046316
0.363000,-4.905676,-3.334355,550.324417,-25.513960,-8.759591,-0.202770,0.015917,-0.046362
0.364000,-4.905609,-3.422309,550.323434,-25.509861,-8.759473,-0.190755,0.015917,-0.046354
0.365000,-4.905635,-3.511237,550.322481,-25.505426,-8.759621,-0.236305,0.015917,-0.046346
0.366000,-4.994278,-3.511481,550.322995,-25.505267,-8.763939,-0.219503,0.015925,-0.046346
0.367000,-4.994721,-3.423408,550.152503,-25.476656,-8.787164,-0.231606,0.015972,-0.046308
0.368000,-4.905675,-3.422782,549.980069,-25.509675,-8.805896,-0.248513,0.016011,-0.046383
0.369000,-4.994107,-3.333319,550.322340,-25.579295,-8.809725,-0.219770,0.016008,-0.046481
0.370000,-4.994825,-3.422811,550.152369,-25.542286,-8.833165,-0.231764,0.016056,-0.046428
0.371000,-4.906689,-3.422352,550.323641,-25.575216,-8.851798,-0.248620,0.016085,-0.046473
0.372000,-4.905841,-3.332956,550.150351,-25.546745,-8.828515,-0.236661,0.016047,-0.046436
0.373000,-4.906858,-3.422514,550.496185,-25.542262,-8.874824,-0.248612,0.016121,-0.046399
0.374000,-4.906858,-3.422514,550.496185,-25.542262,-8.874824,-0.248612,0.016121,-0.046399
0.375000,-4.819038,-3.422737,550.669913,-25.575327,-8.893642,-0.231823,0.016151,-0.046444
0.376000,-4.819038,-3.422737,550.669913,-25.575327,-8.893642,-0.231823,0.016151,-0.046444
0.377000,-4.907707,-3.511910,550.669474,-25.570733,-8.898107,-0.260571,0.016159,-0.046436
0.378000,-4.907873,-3.422084,550.839757,-25.607803,-8.920726,-0.248719,0.016195,-0.046489
0.379000,-4.731043,-3.421938,550.670334,-25.575452,-8.981458,-0.248864,0.016310,-0.046444
0.380000,-4.820807,-3.512056,550.672797,-25.505425,-8.986164,-0.243951,0.016319,-0.046317
0.381000,-4.820810,-3.423343,550.501102,-25.608109,-9.009258,-0.256132,0.016366,-0.046518
0.382000,-4.820494,-3.422661,550.498645,-25.607973,-9.009073,-0.289777,0.016365,-0.046518
0.383000,-4.732100,-3.511053,550.499605,-25.604169,-9.004822,-0.260920,0.016358,-0.046511
0.384000,-4.733179,-3.511382,551.015855,-25.571125,-9.027749,-0.260860,0.016384,-0.046407
0.385000,-4.555873,-3.423240,550.846346,-25.608538,-9.042466,-0.272940,0.016416,-0.046489
0.386000,-4.645023,-3.423270,551.018647,-25.641149,-9.069734,-0.256191,0.016460,-0.046534
0.387000,-4.644681,-3.333659,551.017143,-25.645448,-9.069402,-0.244286,0.016459,-0.046542
0.388000,-4.557365,-3.510807,551.190004,-25.604316,-9.134383,-0.261113,0.016572,-0.046453
0.389000,-4.557091,-3.333242,551.189484,-25.612714,-9.134169,-0.261222,0.016572,-0.046468
0.390000,-4.469481,-3.423172,551.021455,-25.576000,-9.153475,-0.256374,0.016612,-0.046416
0.391000,-4.380667,-3.244766,551.020286,-25.650187,-9.194944,-0.273444,0.016687,-0.046550
0.392000,-4.293226,-3.334857,551.024802,-25.580519,-9.237276,-0.268588,0.016764,-0.046424
0.393000,-4.293159,-3.422811,551.023819,-25.576420,-9.237158,-0.256573,0.016764,-0.046416
0.394000,-4.293835,-3.422758,551.368149,-25.576236,-9.283135,-0.256618,0.016837,-0.046387
0.395000,-4.205533,-3.512124,551.369138,-25.572097,-9.279149,-0.285326,0.016829,-0.046379
0.396000,-4.205259,-3.334560,551.368617,-25.580494,-9.278935,-0.285435,0.016829,-0.046395
0.397000,-4.117411,-3.334281,551.198951,-25.613710,-9.343910,-0.268840,0.016952,-0.046469
0.398000,-4.029460,-3.334600,551.029419,-25.581295,-9.362884,-0.252087,0.016992,-0.046425
0.399000,-3.941048,-3.245290,551.371865,-25.519939,-9.358210,-0.256870,0.016973,-0.046284
0.400000,-3.941021,-3.244788,551.028470,-25.520089,-9.404367,-0.257064,0.017067,-0.046314
0.401000,-3.853294,-3.245986,551.202228,-25.552819,-9.423451,-0.297840,0.017096,-0.046358
0.402000,-3.941763,-3.156781,551.373783,-25.524004,-9.450462,-0.269123,0.017140,-0.046292
0.403000,-3.764828,-3.067245,551.202233,-25.496047,-9.464786,-0.257267,0.017171,-0.046255
0.404000,-3.764424,-3.066862,551.030313,-25.528907,-9.487836,-0.257371,0.017218,-0.046329
0.405000,-3.676540,-2.979227,550.861764,-25.500591,-9.506928,-0.252633,0.017258,-0.046292
0.406000,-3.500246,-2.979369,551.207522,-25.500861,-9.544454,-0.252638,0.017316,-0.046264
0.407000,-3.411070,-2.890411,551.036175,-25.472685,-9.517038,-0.223837,0.017271,-0.046227
0.408000,-3.322803,-2.890047,550.864186,-25.440134,-9.535828,-0.240728,0.017311,-0.046182
0.409000,-3.411472,-2.979220,550.863747,-25.435540,-9.540293,-0.269476,0.017319,-0.046174
0.410000,-3.235111,-2.801515,550.864966,-25.444453,-9.577686,-0.269687,0.017387,-0.046190
0.411000,-3.235219,-2.802479,551.211442,-25.444344,-9.577789,-0.235946,0.017376,-0.046161
0.412000,-3.235595,-2.802359,551.039967,-25.411634,-9.600896,-0.236035,0.017423,-0.046116
0.413000,-3.235595,-2.802359,551.039967,-25.411634,-9.600896,-0.236035,0.017423,-0.046116
0.414000,-3.057880,-2.712560,550.867972,-25.449247,-9.615164,-0.224194,0.017455,-0.046198
0.415000,-3.057852,-2.712058,550.524577,-25.449397,-9.661321,-0.224388,0.017549,-0.046228
0.416000,-2.881286,-2.712635,550.697925,-25.416992,-9.629820,-0.224244,0.017487,-0.046154
0.417000,-2.881521,-2.624843,550.871452,-25.388136,-9.652964,-0.236250,0.017523,-0.046087
0.418000,-2.881556,-2.535113,550.698474,-25.359725,-9.675739,-0.224433,0.017570,-0.046050
0.419000,-2.793166,-2.624779,550.530000,-25.388581,-9.694988,-0.219601,0.017610,-0.046117
0.420000,-2.793166,-2.624779,550.530000,-25.388581,-9.694988,-0.219601,0.017610,-0.046117
0.421000,-2.792825,-2.535168,550.528496,-25.392880,-9.694656,-0.207696,0.017610,-0.046125
0.422000,-2.704497,-2.535607,550.530439,-25.393175,-9.690523,-0.190854,0.017602,-0.046125
0.423000,-2.616976,-2.625236,550.531873,-25.323466,-9.686594,-0.219546,0.017595,-0.045998
0.424000,-2.705003,-2.624105,550.873920,-25.323261,-9.690381,-0.178726,0.017591,-0.045969
0.425000,-2.616867,-2.623646,551.045192,-25.356191,-9.709014,-0.195582,0.017619,-0.046015
0.426000,-2.616362,-2.535148,550.701711,-25.426105,-9.709156,-0.207710,0.017631,-0.046170
0.427000,-2.527696,-2.535962,550.704412,-25.360674,-9.705098,-0.190806,0.017623,-0.046051
0.428000,-2.617077,-2.713352,550.703435,-25.286412,-9.709502,-0.207522,0.017631,-0.045917
0.429000,-2.528540,-2.624084,551.047135,-25.356486,-9.704881,-0.178740,0.017612,-0.046015
0.430000,-2.529257,-2.713575,550.877163,-25.319478,-9.728320,-0.190734,0.017660,-0.045962
0.431000,-2.528750,-2.713790,550.705377,-25.286707,-9.705369,-0.190681,0.017624,-0.045917
0.432000,-2.528477,-2.713312,550.876718,-25.385047,-9.728263,-0.190750,0.017660,-0.046081
0.433000,-2.528477,-2.713312,550.876718,-25.385047,-9.728263,-0.190750,0.017660,-0.046081
0.434000,-2.528853,-2.713193,550.705243,-25.352337,-9.751370,-0.190839,0.017707,-0.046036
0.435000,-2.617585,-2.713137,550.875221,-25.319183,-9.732453,-0.207576,0.017667,-0.045962
0.436000,-2.617900,-2.713819,550.877677,-25.319318,-9.732637,-0.173932,0.017668,-0.045962
0.437000,-2.529195,-2.802804,550.706747,-25.348039,-9.751702,-0.202744,0.017708,-0.046028
0.438000,-2.529898,-2.803252,551.394472,-25.347704,-9.751522,-0.202596,0.017685,-0.045970
0.439000,-2.618917,-2.803377,551.223511,-25.314835,-9.778946,-0.185883,0.017740,-0.045925
0.440000,-2.706329,-2.801497,551.047296,-25.281970,-9.759679,-0.178751,0.017711,-0.045880
0.441000,-2.706903,-2.713328,551.220065,-25.318839,-9.782747,-0.190819,0.017747,-0.045932
0.442000,-2.707099,-2.713992,551.736004,-25.285735,-9.759616,-0.190617,0.017689,-0.045829
0.443000,-2.707037,-2.803220,551.565587,-25.314295,-9.782998,-0.202627,0.017737,-0.045895
0.444000,-2.795680,-2.803464,551.566101,-25.314136,-9.787316,-0.185825,0.017745,-0.045895
0.445000,-2.795714,-2.713734,551.393123,-25.285725,-9.810091,-0.174008,0.017791,-0.045858
0.446000,-2.796626,-2.713902,551.736829,-25.285636,-9.809992,-0.173957,0.017780,-0.045829
0.447000,-2.884953,-2.713463,551.734886,-25.285341,-9.814125,-0.190799,0.017788,-0.045829
0.448000,-2.797034,-2.715559,551.739315,-25.285436,-9.810441,-0.197877,0.017781,-0.045829
0.449000,-2.797474,-2.803298,551.910118,-25.314108,-9.833274,-0.185916,0.017817,-0.045866
0.450000,-2.886184,-2.715588,551.911615,-25.318048,-9.837710,-0.181128,0.017825,-0.045873
0.451000,-2.974105,-2.803480,551.909448,-25.247928,-9.841800,-0.185893,0.017832,-0.045747
0.452000,-2.886413,-2.714948,551.910228,-25.252247,-9.883658,-0.214852,0.017908,-0.045754
0.453000,-2.885594,-2.803141,552.252195,-25.313568,-9.837326,-0.202661,0.017813,-0.045837
0.454000,-2.974613,-2.803265,552.081234,-25.280699,-9.864751,-0.185947,0.017868,-0.045792
0.455000,-2.974613,-2.803265,552.081234,-25.280699,-9.864751,-0.185947,0.017868,-0.045792
0.456000,-3.063727,-2.715938,552.254651,-25.251779,-9.846136,-0.181054,0.017829,-0.045725
0.457000,-3.152054,-2.715500,552.252708,-25.251484,-9.850269,-0.197896,0.017837,-0.045725
0.458000,-3.063491,-2.715717,552.255275,-25.251684,-9.892212,-0.181151,0.017912,-0.045725
0.459000,-3.240461,-2.715523,552.253846,-25.251229,-9.900663,-0.181190,0.017928,-0.045724
0.460000,-3.151819,-2.715279,552.253332,-25.251389,-9.896345,-0.197993,0.017920,-0.045724
0.461000,-3.152024,-2.803711,552.081008,-25.148950,-9.873333,-0.185908,0.017884,-0.045553
0.462000,-3.240770,-2.803357,552.081388,-25.214421,-9.923652,-0.169264,0.017975,-0.045672
0.463000,-3.329165,-2.714965,552.080429,-25.218225,-9.927903,-0.198121,0.017983,-0.045679
0.464000,-3.329502,-2.803302,552.251366,-25.181266,-9.904735,-0.186001,0.017935,-0.045597
0.465000,-3.241006,-2.803578,552.080764,-25.214516,-9.877576,-0.169168,0.017892,-0.045672
0.466000,-3.329333,-2.803140,552.078822,-25.214221,-9.881709,-0.186010,0.017899,-0.045671
0.467000,-3.329502,-2.803302,552.251366,-25.181266,-9.904735,-0.186001,0.017935,-0.045597
0.468000,-3.241034,-2.716067,552.598310,-25.185415,-9.900638,-0.181077,0.017917,-0.045576
0.469000,-3.240330,-2.715619,551.910585,-25.185749,-9.900819,-0.181225,0.017939,-0.045634
0.470000,-3.240734,-2.716001,552.082505,-25.152890,-9.877769,-0.181121,0.017892,-0.045560
0.471000,-3.329061,-2.715563,552.080563,-25.152595,-9.881902,-0.197962,0.017899,-0.045560
0.472000,-3.240603,-2.716097,551.739244,-25.087409,-9.877925,-0.181156,0.017903,-0.045470
0.473000,-3.240942,-2.715720,551.738486,-25.153135,-9.877850,-0.181218,0.017903,-0.045589
0.474000,-3.328692,-2.625450,551.735664,-25.157043,-9.927727,-0.186250,0.017994,-0.045596
0.475000,-3.239791,-2.714057,551.564838,-25.120469,-9.900525,-0.157340,0.017950,-0.045544
0.476000,-3.239858,-2.626103,551.565821,-25.124568,-9.900643,-0.169355,0.017950,-0.045551
0.477000,-3.239858,-2.626103,551.565821,-25.124568,-9.900643,-0.169355,0.017950,-0.045551
0.478000,-3.239344,-2.713470,551.219120,-25.054853,-9.900497,-0.191019,0.017961,-0.045454
0.479000,-3.151016,-2.713908,551.221063,-25.055148,-9.896364,-0.174178,0.017954,-0.045454
0.480000,-3.150745,-2.626331,551.222804,-24.993521,-9.896557,-0.186130,0.017954,-0.045342
0.481000,-3.239219,-2.626413,551.050774,-25.026317,-9.877848,-0.169336,0.017925,-0.045416
0.482000,-3.238904,-2.625731,551.048317,-25.026181,-9.877664,-0.202980,0.017925,-0.045416
0.483000,-3.239072,-2.625893,551.220861,-24.993226,-9.900690,-0.202972,0.017961,-0.045342
0.484000,-3.150274,-2.713902,551.049901,-25.022282,-9.919489,-0.174220,0.018001,-0.045408
0.485000,-3.149324,-2.536390,550.705050,-25.030864,-9.873298,-0.174284,0.017928,-0.045452
0.486000,-3.149665,-2.626001,550.706554,-25.026565,-9.873630,-0.186190,0.017929,-0.045444
0.487000,-3.149324,-2.536390,550.705050,-25.030864,-9.873298,-0.174284,0.017928,-0.045452
0.488000,-3.149324,-2.536390,550.705050,-25.030864,-9.873298,-0.174284,0.017928,-0.045452
0.489000,-3.149700,-2.536271,550.533575,-24.998154,-9.896405,-0.174373,0.017976,-0.045407
0.490000,-3.148816,-2.536605,550.533264,-24.998093,-9.850347,-0.174231,0.017892,-0.045407
0.491000,-3.149125,-2.624440,550.360806,-24.961285,-9.873336,-0.162305,0.017940,-0.045354
0.492000,-3.148784,-2.534829,550.359303,-24.965584,-9.873004,-0.150399,0.017939,-0.045362
0.493000,-3.148307,-2.446833,550.359216,-25.035347,-9.826989,-0.162334,0.017856,-0.045489
0.494000,-3.147799,-2.447048,550.187430,-25.002576,-9.804038,-0.162280,0.017819,-0.045444
0.495000,-3.148175,-2.446928,550.015955,-24.969867,-9.827145,-0.162369,0.017867,-0.045398
0.496000,-3.059444,-2.446984,549.845978,-25.003021,-9.846062,-0.145632,0.017907,-0.045473
0.497000,-3.148175,-2.446928,550.015955,-24.969867,-9.827145,-0.162369,0.017867,-0.045398
0.498000,-3.146888,-2.446880,549.843724,-25.002665,-9.804137,-0.162331,0.017831,-0.045472
0.499000,-3.235215,-2.446441,549.841782,-25.002370,-9.808271,-0.179173,0.017838,-0.045472
